decimal_rep	bias	avg_sensitivity	CF	NCF	cana_depth	expressions	isomorphisms
1233723648051773439	37	0.39453125	True	False	4	abcd(ef+(gh+ij))	3225600
137438953471	37	0.37109375	True	True	10	abcd(e+fg(h+ij))	38707200
1713674922364725907943490451049655481270645042030851082223889	39	0.40234375	True	False	4	ab(c+(d+ef))(g+h)ij	19353600
26959946673427741531515197488526605382048662297355296634331188953087	39	0.40234375	True	False	2	ab(cde+fghij)	2580480
506381209882853375	39	0.40234375	True	False	4	abcd(e(f+g)+h(i+j))	19353600
549755813887	39	0.38671875	True	True	10	abcd(e+fg(h+(i+j)))	12902400
18829136625663	39	0.390625	True	False	6	abcd(e+f(gh+ij))	19353600
1978055778107391	41	0.40625	True	False	6	abcd(e+(f+g)h(i+j))	19353600
2199023255551	41	0.40234375	True	True	10	abcd(e+f(g+hij))	25804800
554597137728977571705134252031	41	0.41796875	True	False	3	abc(de+fgh(i+j))	25804800
143835907860987903	43	0.421875	True	False	5	abcd(ef+(g+hij))	12902400
8796093022207	43	0.41796875	True	True	10	abcd(e+f(g+h(i+j)))	77414400
537906888301871103	43	0.43359375	True	False	4	abcd(ef+(g+h)(i+j))	9676800
5087871071253860530193206187976843288218842420464763528778884151521252077831796235096161010801001640250857490603975916950058133039874055	45	0.43359375	True	False	4	a(b+(c+(d+e)))fgh(i+j)	3225600
67522229909620758330107862791757647773981205556473055850919373577074139054664571223147201768658119049006253442070759317541229983949545827745889119193392450906185741573356060945	45	0.46875	True	False	3	(a+b)c(d+ef)(g+h)ij	38707200
24616085236810599231077234872125278955573695899053916671	45	0.48046875	True	False	2	ab(c+d)(efg+hij)	12902400
6851389852200667117882326774083187371162090359489070594894214487232994806022037421670565878186470674252515282879442641455154563100929881744932222787957817855	45	0.44921875	True	False	3	(a+bc)def(g+hij)	51609600
35184372088831	45	0.4296875	True	True	10	abcd(e+f(g+(h+ij)))	38707200
3121748551042830955846434448392195761173861469553377210925551749450926617608515916953419850934372115559970022585814835838873106672153737178382335	47	0.48046875	True	False	1	a(bcde+fghij)	1290240
140737488355327	47	0.4375	True	True	10	abcd(e+f(g+(h+(i+j))))	6451200
8759946577444863	47	0.44921875	True	False	5	abcd(e+(f+g)(h+ij))	38707200
2456073038514043531822297513983	47	0.46875	True	False	3	abc(de+fg(h+ij))	77414400
2242545357995114495	49	0.4609375	True	False	5	abcd(e(f+g)+(h+ij))	38707200
10062130175233434177513893855359	49	0.46484375	True	False	4	abc(d+(e+f))g(h+(i+j))	2150400
347262335102741275590892887937311	49	0.4921875	True	False	3	abc(d+(e+f))(gh+ij)	12902400
6804686798554007262757977097931148699690931413022481246622465082668181325624448659210397004299044945808554859869102235923041691793529793847508143618249309797049175902105135242774542355836649262296085174370691416511276169861488965587231	49	0.51953125	True	False	2	(ab+cd)ef(gh+ij)	14515200
562949953421311	49	0.44921875	True	True	10	abcd(e+(f+ghij))	3225600
1580798132576428352784575088835241906294090355696433975861326089803848698378328267024152075580644782154482543362678535605699280974023898563521152584689823424907263	51	0.51171875	True	False	3	(a+b)cde(fg+h(i+j))	77414400
2417833193048130298445823	51	0.4765625	True	False	3	abc(d+e)(f+ghij)	12902400
160963658725094870944756432904388607	51	0.5	True	False	3	abc(def+g(h+ij))	51609600
77124143618719743	51	0.46484375	True	True	10	abcd(e+(f+(g+h)ij))	19353600
9007199254740991	53	0.4765625	True	True	10	abcd(e+(f+g(h+ij)))	38707200
347257036380872670966401235681279	53	0.51953125	True	False	3	abc(de+f(gh+ij))	38707200
35887509774794751	53	0.48046875	True	False	5	abcd(e+(f+g)(h+(i+j)))	12902400
10061976641654307372290950561791	53	0.5078125	True	False	3	abc(de+fg(h+(i+j)))	25804800
188719626713994190720606382419686237674340636081487076440292552867839	53	0.52734375	True	False	2	ab(cde+fgh(i+j))	25804800
5192376087906286159789742710849535	53	0.49609375	True	False	3	abc(d(e+f)+ghij)	12902400
37761061306952711079935	55	0.52734375	True	False	3	abc(d+ef)(g+h(i+j))	154828800
1950316612343586093784329375077261987700450317197367979394846085202886758924411798015	55	0.546875	True	False	2	a(b+cd)e(fg+hij)	77414400
36028797018963967	55	0.484375	True	True	10	abcd(e+(f+g(h+(i+j))))	12902400
1233986297899515903	55	0.48828125	True	False	6	abcd(e+(f+(gh+ij)))	9676800
331245656204788459501649919	57	0.53125	True	False	3	abc(d+e)(f+(g+h)ij)	77414400
9187201950435737599	57	0.4921875	True	True	10	abcd(efg+(h+(i+j)))	4300800
538180155470774271	57	0.49609375	True	False	6	abcd(e+(f+(g+h)(i+j)))	9676800
32593072959765172095361557447161069973833109957892084052670871241089073962641743268930519039	57	0.54296875	True	False	2	a(b+c)d(ef+ghij)	19353600
576460752303423487	59	0.5	True	True	10	abcd(e+(f+(g+h(i+j))))	12902400
40485591054215362734165562753023	59	0.546875	True	False	3	abc(de+f(g+hij))	51609600
151405018600010877074333419700223	59	0.55859375	True	False	3	abc(de+f(g+h)(i+j))	38707200
1766874025136433896750911497827868201557119962247591755973441630872141823	61	0.57421875	True	False	2	ab((c+d)ef+ghij)	19353600
2305843009213693951	61	0.50390625	True	True	10	abcd(e+(f+(g+(h+ij))))	3225600
40486208815309329643382675276287	63	0.55859375	True	False	3	abc(d+(e+f))(g+hij)	17203200
1417518671998416121546038566396624895	63	0.57421875	True	False	3	abc(d(e+f)+(g+h)ij)	77414400
589135221110586565541333539447905520212538220275089070757715311090134812620999506348003105570180670617572347332590935216272249602724157656148171794186806369644760198751108619717124611856411816052521020538780385287	63	0.5859375	True	False	3	(a+b)(c+(d+e))fgh(i+j)	12902400
9223372036854775807	63	0.50390625	True	True	10	abcd(e+(f+(g+(h+(i+j)))))	215040
793336745165662265861128518604338805736268754746631968292055591431312036822745440304931067578556232559473313573605120364288000115558686893925772618965411203808379850781593454040107493459394883192630509720151337859288643120972133564927	63	0.59375	True	False	2	(ab+cd)ef(g+hij)	38707200
242833495736126896548737314781954854643106625117603387535503191281129167873946681343	63	0.57421875	True	False	3	a(b+c)de(f+g(h+ij))	154828800
6405859422079010264769715593311368439179943083970847	63	0.62109375	True	False	2	ab(c+d)(e+f)(gh+ij)	29030400
41855804977958881238216860293671333616475814839523861211015363775367857790754367812411590743534994955327154331653972084008334635948471552329445020986934924815945052132199177846429263578652254701150892687317891618273230805205109921907778604060552511649183701335864607145965996450848344889400095670271	63	0.60546875	False	False	0	(abcde+fghij)	129024
109823354754159812842610838760304085630506227269226961336161469402985245511010779884351477706898984917421433820089069816358456020273418124017103398935738720255	65	0.5859375	True	False	3	(a+bc)def(g+(h+ij))	77414400
162180048704459584181664011517951	65	0.5859375	True	False	3	abc(de+f(g+h(i+j)))	154828800
22758184393293252237124756303859679231	65	0.59765625	True	False	3	abc(def+(gh+ij))	12902400
36893488147419103231	65	0.515625	True	True	10	abc(d+efghij)	860160
659431763164098342257550547704872959	65	0.5703125	True	False	3	abc(def+g(h+(i+j)))	17203200
835758346876259987476971122144324766843508531218014195664138008526847	67	0.625	True	False	2	ab(cde+fg(h+ij))	77414400
79229371476977440370137759743	67	0.5390625	True	True	10	abc(d+(e+f)ghij)	12902400
6277101735386680764176071790128604879602623540043221827583	67	0.54296875	True	False	2	ab(cd+efghij)	1290240
33268204663573521102179589730781776267661075732107980520728277602765067685636803133439	69	0.6171875	True	False	3	a(b+c)de(f+(gh+ij))	38707200
69618381286674223218755956447056912877004466906604819829514614533242049362742129125003647868005957641664413436455384363224993722252022465322490714663168121053273990677727943928987076657151	69	0.65234375	True	False	1	(a+b)c(def+ghij)	12902400
154742486499957253385224191	69	0.60546875	True	False	3	abc(d+e)(f+g(h+(i+j)))	51609600
590295810358705651711	69	0.55859375	True	True	10	abc(d+efg(h+ij))	51609600
648957879305436469971657806577663	71	0.61328125	True	False	3	abc(de+f(g+(h+ij)))	77414400
726838724295606890588725814084399013568056387823382584169080752246511603091378769339537499843825263836454776755850794331912148057325567	71	0.58984375	True	False	1	a(bcd+efghij)	860160
80870526019142674284543	71	0.578125	True	False	6	abc(d+ef(gh+ij))	38707200
2361183241434822606847	71	0.57421875	True	True	10	abc(d+efg(h+(i+j)))	17203200
8495684876635081415852031	73	0.59375	True	False	6	abc(d+e(f+g)h(i+j))	38707200
9444732965739290427391	73	0.58984375	True	True	10	abc(d+ef(g+hij))	51609600
26960358049567071833025758531567443250298050725984244036352826408959	73	0.60546875	True	False	2	ab(cd+(e+f)ghij)	19353600
160963658725094870945037774735015935	73	0.6328125	True	False	3	abc(d(e+f)+g(h+ij))	154828800
26148604162081623827768508248553425327047642659433873407	75	0.68359375	True	False	2	ab(c+d)(ef+(g+h)ij)	116121600
14509308173018824761113535693017171825340207250379990568234587725653786431981062979583	75	0.6484375	True	False	3	a(b+c)de(f+(g+h)(i+j))	38707200
310703380373925437189914623	75	0.609375	True	False	5	abc(d+e(fg+hij))	51609600
37778931862957161709567	75	0.60546875	True	True	10	abc(d+ef(g+h(i+j)))	154828800
3794159388039139775649832258343092045227854931886188357970241376260822527658459135	75	0.625	True	False	3	a(b+cd)ef(g+(h+(i+j)))	12902400
618970001340061247554453503	75	0.63671875	True	False	3	abc(d+e)(f+(g+hij))	25804800
694034130933300847548974438038409945582346015	75	0.68359375	True	False	2	ab(c+de)(f+g)(h+ij)	116121600
969923143031785892042409158712622479787777633803746196343865698759944845169960553643826770250511534618310377004488387951348751085723807356209321448315818336176969967796735	75	0.703125	True	False	1	(a+bc)d(efg+hij)	25804800
12849227255328229375884777228118377089745740341648061808773119	77	0.65234375	True	False	3	ab(c+(d+e))f(g+h(i+j))	51609600
197169797722190034763920395034737824517624524173820469614659608829308470991171567355628660631069748600886713940993836176643005899561552320016777147962049359850614956553585181059038595926997064629433763697250853520982430188341412495487	77	0.6796875	True	False	2	(ab+cde)fg(h+(i+j))	25804800
151115727451828646838271	77	0.6171875	True	True	10	abc(d+ef(g+(h+ij)))	77414400
80655906684019498947535195084993977459235252693311555581322206404803776613631130338180818599421605978600960161776404479	77	0.6953125	True	False	2	a(bc+de)f(g+h(i+j))	116121600
26149470540879115681164205705779396176363763747319022712623783047158777047497428244827307569660265724634779181999414677969390594306037877277974345791454420369649987144060927799365837691990935104633572088142006621068210585126564503532667391	77	0.72265625	True	False	1	(ab+cd)e(fg+hij)	38707200
161592413422954466088901845849210879	77	0.6640625	True	False	3	abc(de+(f+g)(h+ij))	77414400
852237354434692850946076604411069442800464181188071978582675627600102966607124845328283619305083587547871816165927450184012358121497969081467273215	77	0.69921875	True	False	1	a(bcde+f(g+h)ij)	12902400
2596069201709344013131632986816511	77	0.62890625	True	False	3	abc(de+f(g+(h+(i+j))))	12902400
604462909807314587353087	79	0.625	True	True	10	abc(d+ef(g+(h+(i+j))))	12902400
27065671948173673278719661179096315795064337623821672241416535801855	79	0.65625	True	False	2	ab(cd+(e+fg)hij)	77414400
2456110515232898329262984003583	79	0.63671875	True	False	5	abc(d+(e+f)g(h+ij))	154828800
1334440654591920246841024534594715647	79	0.640625	True	False	4	abc(d+(efg+hij))	8601600
9745314011399999080881676919010853557257205546429999094592725085275045760320341692327346897499553872697893636989425506214357244254582167620505870638049453072691242922914199280439658159905252172901677087511917234110020466869484971984823614376533985434251305624286947194896237323639173677055	79	0.66796875	False	False	0	(abcd+efghij)	215040
9922630703988912850820307847747207167	79	0.66796875	True	False	3	abc(def+(g+h)(i+j))	12902400
53328162502751641518914860506817080368269761343053320878645508992664285120853116679	81	0.703125	True	False	2	a(b+cde)(f+g)h(i+j)	38707200
472648397325149795160804856703318103543227234957427085296747090655629622833959842645942659231678454929875766818303248925760544510723799286701012365959936297777028731740627142519	81	0.73828125	True	False	2	(a+b)c(d+e)f(g+h)(i+j)	4838400
6851389852200667118253741362198242492232794825319840911950016711919569919877982769543725195542982202682109941953489081806696625039144443719948480633821463039	81	0.66796875	True	False	2	(a+bcd)ef(g+hij)	25804800
45671925826308349275402567619133253408702595071	81	0.66796875	True	False	3	ab(c+d)e(f+(g+h(i+j)))	77414400
118165446269633791132631110592212111389519286849308265148254780634693631	81	0.72265625	True	False	2	ab(cde+f(gh+ij))	38707200
3423913227525323174502430081042878883520180111764122672559519831162879	81	0.6953125	True	False	2	ab(cde+fg(h+(i+j)))	25804800
2417851639229258349412351	81	0.63671875	True	True	10	abc(d+e(f+ghij))	25804800
2174895328418580842458120191	81	0.6484375	True	False	5	abc(d+e(fg+h(i+j)))	154828800
22758184393293252237125018953707421695	83	0.69140625	True	False	3	abc(d(e+f)+(gh+ij))	38707200
10384514491324974185771533707771903	83	0.65625	True	False	4	abc(de+(f+ghij))	12902400
659431763164098342257831477212348415	83	0.671875	True	False	3	abc(d(e+f)+g(h+(i+j)))	51609600
331245674574408393869492223	83	0.65234375	True	True	10	abc(d+e(f+(g+h)ij))	154828800
3121796185145466392739616071127147596347614665696809604126587854327105844992936113552447286863961880492460808486064307275321535493818258011717631	85	0.71484375	True	False	1	a(bcd+(e+f)ghij)	12902400
415642045924994715169122534575620697852018409034753900265585098294066789165258681426722096668730021637356523186140138276626630278175409975176208838574473247	85	0.68359375	True	False	2	(a+bcde)fg(h+ij)	38707200
40119737179502782423385183613619451103287904255	85	0.7421875	True	False	2	ab(c+de)(fg+h(i+j))	232243200
27512536906199821789383722656133675187217465343478446015119359	85	0.70703125	True	False	2	ab(cd+ef(gh+ij))	58060800
347262335102758488611318545776639	85	0.6796875	True	False	4	abc(d+(e+f)(gh+ij))	38707200
38685626227668133590597631	85	0.6640625	True	True	10	abc(d+e(f+g(h+ij)))	309657600
797191920394108457050361117346332819707208899832201768599551	85	0.6953125	True	False	2	ab(cd+efg(h+(i+j)))	25804800
154135680817623784952430591	85	0.66796875	True	False	5	abc(d+e(f+g)(h+(i+j)))	51609600
39458734280052147374304231423	87	0.6875	True	False	3	abc(d+e)(fg+(h+(i+j)))	25804800
154742504910672534362390527	87	0.671875	True	True	10	abc(d+e(f+g(h+(i+j))))	103219200
8376419750644501770562251508499865121300212741824487720844282343448469900276703061957815566335	87	0.74609375	True	False	2	a(b+c)d(e(f+g)+hij)	77414400
482356608862246453812998838900942308887897222694028073243061641252881694719	87	0.74609375	True	False	2	ab((c+d)ef+(g+h)ij)	58060800
5299930793190534301911875583	87	0.67578125	True	False	6	abc(d+e(f+(gh+ij)))	77414400
1422689260341625912157806864441016319	89	0.6953125	True	False	4	abc(de+(f+(g+h)ij))	77414400
2465704696930720995352453840895	89	0.6953125	True	False	4	abc(d+(e+fg)(h+ij))	77414400
2311466167103170982038208511	89	0.68359375	True	False	6	abc(d+e(f+(g+h)(i+j)))	77414400
618970019642690137449562111	89	0.6796875	True	True	10	abc(d+e(f+(g+hij)))	51609600
27512956720602907159400434604214798441059476993484323419001119	91	0.76953125	True	False	2	ab(c+(d+ef))(gh+ij)	58060800
151407328857270607366548015284223	91	0.7109375	True	False	4	abc(d+(e+f)(g+h)(i+j))	12902400
2890925481334071212622054039015519105897372226007298921918889983	91	0.74609375	True	False	2	ab(cd+e(f+g)h(i+j))	58060800
648967781616827238960758303694847	91	0.71875	True	False	3	abc(d+(e+f))(g+(h+ij))	25804800
54773094779229450799278256431972612244623018610434996341240331185554456575	91	0.734375	True	False	2	ab(cdef+g(h+ij))	38707200
40486208815327632551548523905023	91	0.69921875	True	False	4	abc(d+(e+f)(g+hij))	51609600
2475880078570760549798248447	91	0.6875	True	True	10	abc(d+e(f+(g+h(i+j))))	154828800
3207598986782593870493972684755717093467532789484494482571263	91	0.734375	True	False	2	ab(cd+ef(g+hij))	77414400
23689907565433874039047524047646334863155352363114314658412329869933753508001702195319815951212239257206419151309027866265158728842995723020000670182985563884448567651712140665631995851402300987566673591738822648275137990885375	93	0.82421875	False	False	0	(a+b)(cdef+ghij)	1612800
248661618089101231840374928649839435042270918363729043146772328360016931400751903670271	93	0.6953125	True	False	3	a(b+c)de(f+(g+(h+(i+j))))	2580480
9903520314283042199192993791	93	0.69140625	True	True	10	abc(d+e(f+(g+(h+ij))))	51609600
1334440654900186886109789234854363135	93	0.7109375	True	False	4	abc(d+(e(f+g)+hij))	51609600
9922630703988912850820581114916110335	93	0.73046875	True	False	3	abc(d(e+f)+(g+h)(i+j))	38707200
2969255417692040427291338357650520975853617222936166399	93	0.7890625	True	False	2	ab(c+d)(ef+g(h+ij))	232243200
662007629184361844944855935823642623	95	0.734375	True	False	3	abc(de+(f+g)(h+(i+j)))	25804800
2079262682918261409015008204475463449584838245666512525903090990034090468961963606015	95	0.76171875	True	False	2	a(b+cd)e(f+(g+h)ij)	232243200
51520458092920414066725542400574342885094993650245971868198698701815807	95	0.79296875	True	False	2	ab(cde+f(g+h)(i+j))	38707200
3774020012675486298340760700319434302035644058326378380476098191540282333171367241367744161529527956789685980503046902747723306716138459176679698108990715900505247318015	95	0.78125	True	False	1	(a+bc)d(ef+ghij)	38707200
166153420283637577638569548126879743	95	0.72265625	True	False	4	abc(de+(f+g(h+ij)))	154828800
13776532750121575922604265916637095350226866433948556580141047121707007	95	0.765625	True	False	2	ab(cde+f(g+hij))	51609600
39614081257132168796771975167	95	0.69140625	True	True	10	abc(d+e(f+(g+(h+(i+j)))))	5160960
162182523375630782062862251589631	97	0.73046875	True	False	4	abc(d+(e+f)(g+h(i+j)))	154828800
105726875406874270808058555468016895809919620431458579319567155199	97	0.78515625	True	False	2	ab(cd+e(fg+hij))	77414400
158456325028528675187087900671	97	0.69921875	True	True	10	abc(d+(e+fghij))	2580480
12849227252336535524268418954393254188508828348093665338458111	97	0.7734375	True	False	2	ab(cd+ef(g+h(i+j)))	232243200
76846387244493068709081606982849393055694427775599355808830940950079579383514520699370702929852994924166989381306741302538411220190001538281778983684197609483666672570860568393246922880047669334573567	99	0.85546875	True	False	1	(a+b)(c+d)e(fg+hij)	38707200
1950316612797679565965121061781720976688584858676412181457465930444857627054367113727	99	0.8125	True	False	1	a(b+cde)(fg+hij)	51609600
633825300114114700748351602687	99	0.71484375	True	True	10	abc(d+(e+fgh(i+j)))	25804800
994646472703781195073448300870070695195147397015746973684773820948830601449042308235263	99	0.7265625	True	False	2	a(b+c)d(e+fghij)	7741440
2101236588886519630254318487905714636243174758149894050643188134359203058306309511249766592497666819380545831959921079937590153996267741458535037138784611949407298036922235018822868962925563829749511	99	0.8203125	True	False	2	(a+b(c+d))e(f+g)h(i+j)	116121600
3133990701490851657069475481988625806434580351837937546377772249913660630511476834296435835760541663229369541082351844503913218076481953753726975	99	0.8125	True	False	1	a(bcd+(e+fg)hij)	51609600
696568633881012978877296334845673243346943	99	0.77734375	True	False	2	ab(c+def)(g+h(i+j))	154828800
161592423016989788988583103449530367	99	0.734375	True	False	4	abc(d+(e+(f+g))(h+ij))	51609600
2535301200456458802993406410751	101	0.7265625	True	True	10	abc(d+(e+fg(h+ij)))	77414400
659431763165304925304919948255035391	101	0.73828125	True	False	4	abc(d+(ef+g(h+(i+j))))	51609600
26959946673427741531515197488526605382127890459851114227842433417215	101	0.74609375	True	False	2	ab(c(d+e)+fghij)	7741440
22763029353888452585191134839858790399	101	0.75	True	False	4	abc(de+(f+(gh+ij)))	12902400
10628793851944167768513705526758998015	103	0.75	True	False	4	abc(d(e+f)+(g+h(i+j)))	77414400
648967781616843380108117162328063	103	0.75	True	False	4	abc(d+(e+f)(g+(h+ij)))	77414400
347336264462534856010096678273023	103	0.73828125	True	False	6	abc(d+(e+f(gh+ij)))	38707200
10141204801825835211973625643007	103	0.734375	True	True	10	abc(d+(e+fg(h+(i+j))))	25804800
51415740314552302139366204032943402568674010582530348762005503	103	0.80078125	True	False	2	ab(cd+ef(g+(h+ij)))	116121600
67093405454229486290384293482043929101051965763886327833347279912439942615428038911018767536268138429924055447451142343888841184400573555951315583315631233822246300060730212617707441742152754615014528355899442323962810846655257517320792986290199045270087172675840851837055	105	0.7578125	True	False	3	(a+(b+(c+d)))efg(h+(i+j))	4300800
2609027407775454790254477103269295875226954975503965884784167806256311313035854956684013753239371541306391823901474141672062819669206983905799046517112999636998223737326338173032980423935538042518307376671741706271	105	0.83984375	True	False	2	(a+b)(c+(d+e))fg(h+ij)	77414400
136266566776165747861337419796805339202916748859248331711242377810387042770205702336020479	105	0.78125	True	False	2	a(b+c)d(e+f(g+h)ij)	77414400
252403712641989120019113096666948884046477592400076411214338233862757157205535031591313458716127440108469820793520403056239070397262273392128280730625051281971686084895	105	0.8984375	True	False	1	(a+bc)d(e+f)(gh+ij)	116121600
141435659179218607340183122342914909427909099141373410433138939251555750303624193360985083890447038666166448917258953475128906712306445455376930280189317344275780949928618429248721795332513464351	105	0.8203125	True	False	2	(a+b(c+de))fg(h+ij)	464486400
36488688702269469207381853415145471	105	0.74609375	True	False	6	abc(d+(e+(f+g)h(i+j)))	38707200
112309427131274751997894526110948467274738782644797757781617507978556529589935104178385300074247606411214001994931566523462032580544661234516844286141267775541280890058013355469590484067211096873454210229742837561864581930055577879466278583955161599	105	0.8671875	True	False	1	(a+(b+c))d(efg+hij)	8601600
1291085537037257900348747306961405793554841976063380430744105880442699241963288347724069801195528951197272917254971883519	105	0.81640625	True	False	2	a(bc+de)f(g+(h+(i+j)))	9676800
40564819207303340847894502572031	105	0.7421875	True	True	10	abc(d+(e+f(g+hij)))	51609600
9173994466096273083358840136307150664456220318819327454032209220361335505957856818010721002919742039654399	105	0.79296875	True	False	1	a(b+c)(de+fghij)	7741440
112309427131274751997894526110948467274408734901955505736046636602485768120057264309964360451653529233052912355117942163420086442785015588696292263611222683243637953866873751645972330920920790086491317399622595458863239626358366696903732481744765439	105	0.92578125	False	False	0	(ab+cd)(efg+hij)	6451200
2658455912960639232883337778832605183	107	0.75390625	True	False	5	abc(de+(f+(g+hij)))	25804800
