decimal_rep	hamming_weight	avg_sensitivity	CF	NCF	C_depth	temp_exp	expressions
95782432850356534670201594315450188515514896097607679	57	1.28125	False	False	0	(1+1)(11+1111)	(a+b)(cd+efgh)
9671388112424755207340031	57	1.234375	True	False	1	1(1+1)(1+11(1+1))	a(b+c)(d+ef(g+h))
538180155470774271	57	1.09375	True	False	4	11(1+(1+(1+1)(1+1)))	ab(c+(d+(e+f)(g+h)))
9187201950444158975	59	1.078125	True	True	8	11(1(1+1)+(1+(1+1)))	ab(c(d+e)+(f+(g+h)))
40485591054215362734165562753023	59	1.265625	True	False	1	1(11+1(1+111))	a(bc+d(e+fgh))
151405018600010877074333419700223	59	1.3125	True	False	1	1(11+1(1+1)(1+1))	a(bc+d(e+f)(g+h))
12368118175955037277256380484638976958463262266872418528667171558028476415	61	1.34375	False	False	0	(1111+11(1+1))	(abcd+ef(g+h))
2305843009213693951	61	1.0625	True	True	8	11(1+(1+(1+(1+11))))	ab(c+(d+(e+(f+gh))))
38685607789931254842916863	63	1.3125	True	False	1	1(1+1)(1+1(1+11))	a(b+c)(d+e(f+gh))
9223372036854775807	63	1.03125	True	True	8	11(1+(1+(1+(1+(1+1)))))	ab(c+(d+(e+(f+(g+h)))))
3207598986782593870493972684755717093467514486576328633942527	63	1.390625	False	False	0	(11+11)(1+111)	(ab+cd)(e+fgh)
11995541419116876569279828667774410658770937856809695220598647	63	1.359375	True	False	1	(1+(1+1))1(1+1)(1+1)	(a+(b+c))d(e+f)(g+h)
3207598987529421207170064075998285634030324042297097989390847	63	1.25	True	False	1	(1+(1+1))1(1+111)	(a+(b+c))d(e+fgh)
6405859422079010264769715593311368439179943083970847	63	1.5	False	False	0	(1+1)(1+1)(11+11)	(a+b)(c+d)(ef+gh)
36346632615344003116839349115682815	63	1.3125	True	False	1	1(1(1+1)+11(1+1))	a(b(c+d)+ef(g+h))
659431763164098342257550547704872959	65	1.265625	True	False	1	1(111+1(1+(1+1)))	a(bcd+e(f+(g+h)))
162180048704459584181664011517951	65	1.328125	True	False	1	1(11+1(1+1(1+1)))	a(bc+d(e+f(g+h)))
835771099536579226823798514478590740759239572504939724786510046625823	65	1.328125	True	False	1	(11+(1+1))1(1+11)	(ab+(c+d))e(f+gh)
22758184393293252237124756303859679231	65	1.375	True	False	1	1(111+(11+11))	a(bcd+(ef+gh))
36893488147419103231	65	1.046875	True	True	8	1(1+111111)	a(b+cdefgh)
6277101735386680764176071790128604879602623540043221827583	67	1.125	False	False	0	(11+111111)	(ab+cdefgh)
835758346876259987476971122144324766843508531218014195664138008526847	67	1.453125	False	False	0	(111+11(1+11))	(abc+de(f+gh))
79229371476977440370137759743	67	1.109375	True	True	8	1(1+(1+1)1111)	a(b+(c+d)efgh)
2854495045129552841332850961988311301658509311	69	1.34375	True	False	1	(1+1)1(1+1(1+(1+1)))	(a+b)c(d+e(f+(g+h)))
590295810358705651711	69	1.15625	True	True	8	1(1+111(1+11))	a(b+cde(f+gh))
97766466610075884936854056218659599638939566079	69	1.390625	True	False	1	(1+1)1(1+(11+11))	(a+b)c(d+(ef+gh))
2423668720038164699414343517732863	71	1.34375	True	False	1	1(11+1(11+(1+1)))	a(bc+d(ef+(g+h)))
2361183241434822606847	71	1.1875	True	True	8	1(1+111(1+(1+1)))	a(b+cde(f+(g+h)))
80870526019142674284543	71	1.203125	True	False	4	1(1+11(11+11))	a(b+cd(ef+gh))
26960358049567071833025758531567443250298050725984244036352826408959	73	1.28125	False	False	0	(11+(1+1)1111)	(ab+(c+d)efgh)
160963658725094870945037774735015935	73	1.390625	True	False	1	1(1(1+1)+1(1+11))	a(b(c+d)+e(f+gh))
35270174668932662689791	73	1.234375	True	False	4	1(1+11(1+1)(1+1))	a(b+cd(e+f)(g+h))
9444732965739290427391	73	1.21875	True	True	8	1(1+11(1+111))	a(b+cd(e+fgh))
11150032319494459834013739774848377676660735	75	1.328125	True	False	1	(1+11)1(1+(1+(1+1)))	(a+bc)d(e+(f+(g+h)))
45484223505284301200465287991300734765761805885215	75	1.5625	False	False	0	(1+1)(1+11)(1+11)	(a+b)(c+de)(f+gh)
670477029818693313194428946982464345983135361465319423	75	1.5625	False	False	0	(1+1)(11+11(1+1))	(a+b)(cd+ef(g+h))
37778931862957161709567	75	1.25	True	True	8	1(1+11(1+1(1+1)))	a(b+cd(e+f(g+h)))
618970001340061247554453503	75	1.375	True	False	1	1(1+1)(1+(1+111))	a(b+c)(d+(e+fgh))
2311466149194607059629768703	75	1.421875	True	False	1	1(1+1)(1+(1+1)(1+1))	a(b+c)(d+(e+f)(g+h))
310703380373925437189914623	75	1.265625	True	False	3	1(1+1(11+111))	a(b+c(de+fgh))
161592413422954466088901845849210879	77	1.453125	True	False	1	1(11+(1+1)(1+11))	a(bc+(d+e)(f+gh))
162182523375612911506857800959999	77	1.40625	True	False	1	1(1+(1+1))(1+1(1+1))	a(b+(c+d))(e+f(g+h))
12849227252336535524268418954393254188508810477537660887828479	77	1.578125	False	False	0	(11+11)(1+1(1+1))	(ab+cd)(e+f(g+h))
105726875431490727260553571348123507794705475185192065698789130751	77	1.515625	False	False	0	(1+(1+1))(11+111)	(a+(b+c))(de+fgh)
2596069201709344013131632986816511	77	1.3125	True	False	1	1(11+1(1+(1+(1+1))))	a(bc+d(e+(f+(g+h))))
564322794702922603036671	77	1.265625	True	True	8	1(1+11(11+(1+1)))	a(b+cd(ef+(g+h)))
2456110515232898329262984003583	79	1.3125	True	False	3	1(1+(1+1)1(1+11))	a(b+(c+d)e(f+gh))
2653304180920112227508727006906810367	79	1.328125	True	False	2	1(111+(1+111))	a(bcd+(e+fgh))
604462909807314587353087	79	1.265625	True	True	8	1(1+11(1+(1+(1+1))))	a(b+cd(e+(f+(g+h))))
194590153796987103689458225493986751267127927419128590106623	79	1.390625	False	False	0	(11+111(1+11))	(ab+cde(f+gh))
9922630703988912850820307847747207167	79	1.4375	True	False	1	1(111+(1+1)(1+1))	a(bcd+(e+f)(g+h))
2475880060700477224231370751	81	1.40625	True	False	1	1(1+1)(1+(1+1(1+1)))	a(b+c)(d+(e+f(g+h)))
3423913227525323174502430081042878883520180111764122672559519831162879	81	1.515625	False	False	0	(111+11(1+(1+1)))	(abc+de(f+(g+h)))
2174895328418580842458120191	81	1.328125	True	False	3	1(1+1(11+1(1+1)))	a(b+c(de+f(g+h)))
746838732530772129887594037915151556564214217638399	81	1.546875	False	False	0	(1+1)(1+1)(1+111)	(a+b)(c+d)(e+fgh)
173886942800780474942011933124640462799359	81	1.40625	False	False	0	(1+111)(1+111)	(a+bcd)(e+fgh)
2417851639229258349412351	81	1.28125	True	True	8	1(1+1(1+1111))	a(b+c(d+efgh))
118165446269633791132631110592212111389519286849308265148254780634693631	81	1.625	False	False	0	(111+1(11+11))	(abc+d(ef+gh))
2792972246313709472045385922614196917014116183770999	81	1.6875	False	False	0	(1+1)(1+1)(1+1)(1+1)	(a+b)(c+d)(e+f)(g+h)
22758184393293252237125018953707421695	83	1.46875	True	False	1	1(1(1+1)+(11+11))	a(b(c+d)+(ef+gh))
659431763164098342257831477212348415	83	1.390625	True	False	1	1(1(1+1)+1(1+(1+1)))	a(b(c+d)+e(f+(g+h)))
9671406556917033397649407	83	1.3125	True	True	8	1(1+1(1+11(1+1)))	a(b+c(d+ef(g+h)))
10384514491324974185771533707771903	83	1.328125	True	False	2	1(11+(1+1111))	a(bc+(d+efgh))
44601150125078839835932947356460820656685055	85	1.40625	False	False	0	(1+11)(1+1111)	(a+bc)(d+efgh)
347262335102758488611318545776639	85	1.390625	True	False	2	1(1+(1+1)(11+11))	a(b+(c+d)(ef+gh))
154135680817623784952430591	85	1.34375	True	False	3	1(1+1(1+1)(1+(1+1)))	a(b+c(d+e)(f+(g+h)))
38685626227668133590597631	85	1.328125	True	True	8	1(1+1(1+1(1+11)))	a(b+c(d+e(f+gh)))
27512536906199821789383722656133675187217465343478446015119359	85	1.5	False	False	0	(11+11(11+11))	(ab+cd(ef+gh))
40119737179502782423385183613619451103287904255	85	1.640625	False	False	0	(1+11)(11+1(1+1))	(a+bc)(de+f(g+h))
797191920394108457050361117346332819707208899832201768599551	85	1.453125	False	False	0	(11+111(1+(1+1)))	(ab+cde(f+(g+h)))
9903520298142141130939039743	87	1.390625	True	False	1	1(1+1)(1+(1+(1+11)))	a(b+c)(d+(e+(f+gh)))
5299930793190534301911875583	87	1.34375	True	False	4	1(1+1(1+(11+11)))	a(b+c(d+(ef+gh)))
12368118175955037277256380484638976958463262266872418528667453002939891711	87	1.625	False	False	0	(11(1+1)+11(1+1))	(ab(c+d)+ef(g+h))
154742504910672534362390527	87	1.328125	True	True	8	1(1+1(1+1(1+(1+1))))	a(b+c(d+e(f+(g+h))))
172312596657673673985519255069027825502348067912399915007	87	1.625	False	False	0	(1+1)(111+1(1+1))	(a+b)(cde+f(g+h))
36346632616552799806993662509842431	89	1.390625	True	False	2	1(1+(11+11(1+1)))	a(b+(cd+ef(g+h)))
2311466167103170982038208511	89	1.34375	True	False	4	1(1+1(1+(1+1)(1+1)))	a(b+c(d+(e+f)(g+h)))
2465704696930720995352453840895	89	1.390625	True	False	2	1(1+(1+11)(1+11))	a(b+(c+de)(f+gh))
618970019642690137449562111	89	1.328125	True	True	8	1(1+1(1+(1+111)))	a(b+c(d+(e+fgh)))
3423965472295018122794271333509065292787852442197656291867315352305791	91	1.453125	True	False	1	(11+(1+1))1(1+(1+1))	(ab+(c+d))e(f+(g+h))
40486208815327632551548523905023	91	1.375	True	False	2	1(1+(1+1)(1+111))	a(b+(c+d)(e+fgh))
54773094779229450799278256431972612244623018610434996341240331185554456575	91	1.515625	False	False	0	(1111+1(1+11))	(abcd+e(f+gh))
11995541416323946940340473190935763924885380303841811668926463	91	1.5625	False	False	0	(11+11(1+1)(1+1))	(ab+cd(e+f)(g+h))
192022819187213951256910212131824151871359560976235751939209087	91	1.65625	False	False	0	(11+11)(11+(1+1))	(ab+cd)(ef+(g+h))
2475880078570760549798248447	91	1.328125	True	True	8	1(1+1(1+(1+1(1+1))))	a(b+c(d+(e+f(g+h))))
151407328857270607366548015284223	91	1.421875	True	False	2	1(1+(1+1)(1+1)(1+1))	a(b+(c+d)(e+f)(g+h))
3207598986782593870493972684755717093467532789484494482571263	91	1.515625	False	False	0	(11+11(1+111))	(ab+cd(e+fgh))
9922630703988912850820581114916110335	93	1.46875	True	False	1	1(1(1+1)+(1+1)(1+1))	a(b(c+d)+(e+f)(g+h))
9903520314283042199192993791	93	1.3125	True	True	8	1(1+1(1+(1+(1+11))))	a(b+c(d+(e+(f+gh))))
39614081247908796757769715711	93	1.328125	True	False	1	1(1+1)(1+(1+(1+(1+1))))	a(b+c)(d+(e+(f+(g+h))))
2969255417692040427291338357650520975853617222936166399	93	1.703125	False	False	0	(1+1)(11+1(1+11))	(a+b)(cd+e(f+gh))
2653304180920112227509006287121678335	93	1.390625	True	False	2	1(1(1+1)+(1+111))	a(b(c+d)+(e+fgh))
51520458092920414066725542400574342885094993650245971868198698701815807	95	1.6875	False	False	0	(111+1(1+1)(1+1))	(abc+d(e+f)(g+h))
39614081257132168796771975167	95	1.28125	True	True	8	1(1+1(1+(1+(1+(1+1)))))	a(b+c(d+(e+(f+(g+h)))))
662007629184361844944855935823642623	95	1.453125	True	False	1	1(11+(1+1)(1+(1+1)))	a(bc+(d+e)(f+(g+h)))
160963658726303224906578919658881023	95	1.40625	True	False	2	1(1+(11+1(1+11)))	a(b+(cd+e(f+gh)))
13776532750121575922604265916637095350226866433948556580141047121707007	95	1.578125	False	False	0	(111+1(1+111))	(abc+d(e+fgh))
178405621347416359843609777682910592576782335	95	1.5625	False	False	0	(1+11)(1+11(1+1))	(a+bc)(d+ef(g+h))
162182523375630782062862251589631	97	1.40625	True	False	2	1(1+(1+1)(1+1(1+1)))	a(b+(c+d)(e+f(g+h)))
105726875406874270808058555468016895809919620431458579319567155199	97	1.625	False	False	0	(11+1(11+111))	(ab+c(de+fgh))
158456325028528675187087900671	97	1.28125	True	True	8	1(1+(1+11111))	a(b+(c+defgh))
12849227252336535524268418954393254188508828348093665338458111	97	1.578125	False	False	0	(11+11(1+1(1+1)))	(ab+cd(e+f(g+h)))
633825300114114700748351602687	99	1.3125	True	True	8	1(1+(1+111(1+1)))	a(b+(c+def(g+h)))
2792972246313719394524682582669795576691281817438071	99	1.734375	False	False	0	(1+1(1+1))(1+1)(1+1)	(a+b(c+d))(e+f)(g+h)
696568633881012978877296334845673243346943	99	1.5625	False	False	0	(1+111)(1+1(1+1))	(a+bcd)(e+f(g+h))
161592423016989788988583103449530367	99	1.390625	True	False	2	1(1+(1+(1+1))(1+11))	a(b+(c+(d+e))(f+gh))
2923003274321523469644887526979273363002065158143	99	1.359375	False	False	0	(1+1)(1+11111)	(a+b)(c+defgh)
2535301200456458802993406410751	101	1.328125	True	True	8	1(1+(1+11(1+11)))	a(b+(c+de(f+gh)))
26959946673427741531515197488526605382127890459851114227842433417215	101	1.40625	False	False	0	(1(1+1)+11111)	(a(b+c)+defgh)
664613918819037908687523194268024831	101	1.375	True	False	2	1(11+(1+1(1+(1+1))))	a(bc+(d+e(f+(g+h))))
22763029353888452585191134839858790399	101	1.421875	True	False	2	1(11+(1+(11+11)))	a(bc+(d+(ef+gh)))
10141204801825835211973625643007	103	1.328125	True	True	8	1(1+(1+11(1+(1+1))))	a(b+(c+de(f+(g+h))))
2423705702287930977148109024395263	103	1.390625	True	False	2	1(1+(1+1)(11+(1+1)))	a(b+(c+d)(ef+(g+h)))
10628793851944167768513705526758998015	103	1.390625	True	False	2	1(1(1+1)+(1+1(1+1)))	a(b(c+d)+(e+f(g+h)))
192022819187213951256910212131824151871359570812247423743688703	103	1.59375	False	False	0	(11+11(11+(1+1)))	(ab+cd(ef+(g+h)))
347336264462534856010096678273023	103	1.34375	True	False	4	1(1+(1+1(11+11)))	a(b+(c+d(ef+gh)))
11692013098306940979342365498362557506524693921791	105	1.484375	False	False	0	(1+1)(1+111(1+1))	(a+b)(c+def(g+h))
205681792611304392750179040270520206204054066328667338196418559	105	1.390625	True	False	1	(1+(1+1))1(1+(1+(1+1)))	(a+(b+c))d(e+(f+(g+h)))
118167249331252895652149125593289263063582237277879574173296711379652895	105	1.625	False	False	0	(1+(1+(1+1)))(11+11)	(a+(b+(c+d)))(ef+gh)
151484246727273413478856033042431	105	1.34375	True	False	4	1(1+(1+1(1+1)(1+1)))	a(b+(c+d(e+f)(g+h)))
40564819207303340847894502572031	105	1.328125	True	True	8	1(1+(1+1(1+111)))	a(b+(c+d(e+fgh)))
2843301117049329278668379149383163325450256255	105	1.71875	False	False	0	(1+11)(1+1)(1+(1+1))	(a+bc)(d+e)(f+(g+h))
713623506236766439874317098988709680257171455	105	1.640625	False	False	0	(1+11)(1+1(1+11))	(a+bc)(d+e(f+gh))
162259276829213363391578010288127	107	1.328125	True	True	8	1(1+(1+1(1+1(1+1))))	a(b+(c+d(e+f(g+h))))
158839976905141199905517549644391907327	107	1.34375	True	False	3	1(111+(11+(1+1)))	a(bcd+(ef+(g+h)))
9922630703990086524374090729666904063	107	1.390625	True	False	2	1(1+(11+(1+1)(1+1)))	a(b+(cd+(e+f)(g+h)))
2423747947636374615661696528678911	109	1.3125	True	True	8	1(1+(1+1(11+(1+1))))	a(b+(c+d(ef+(g+h))))
55187010840506586915011609259013961217053611722686292210467156283883519	109	1.640625	False	False	0	(111+1(1+1(1+1)))	(abc+d(e+f(g+h)))
2596108814581693772289136805281791	109	1.328125	True	False	2	1(1+(1+1)(1+(1+(1+1))))	a(b+(c+d)(e+(f+(g+h))))
205681792563415368599757344347143996089334739520277082456195071	109	1.5625	False	False	0	(11+11(1+(1+(1+1))))	(ab+cd(e+(f+(g+h))))
454093472286518562111333259796193096947061097872539465654982703380107886591	109	1.75	False	False	0	(111+(11+111))	(abc+(de+fgh))
835771099536579226823798514478590740759239572504958162804726332129279	109	1.703125	False	False	0	(11+(1+1)1(1+11))	(ab+(c+d)e(f+gh))
2596148429267413814265248164610047	111	1.28125	True	True	8	1(1+(1+1(1+(1+(1+1)))))	a(b+(c+d(e+(f+(g+h)))))
46768052394248611018132277383895694080615208976383	111	1.5625	False	False	0	(1+1)(1+11(1+11))	(a+b)(c+de(f+gh))
419814403085392317116864244825458123192367661436316418047	111	1.84375	False	False	0	(1+1)(11+(11+11))	(a+b)(cd+(ef+gh))
188719626713994190720606382419686237674419864243872213569335770218495	111	1.5625	False	False	0	(1(1+1)+111(1+1))	(a(b+c)+def(g+h))
12164368969185428883678976000322747495335544668819554303	111	1.703125	False	False	0	(1+1)(11+1(1+(1+1)))	(a+b)(cd+e(f+(g+h)))
161592492613493314726390744402100223	111	1.328125	True	False	3	1(1+(1+(1+1)(1+11)))	a(b+(c+(d+e)(f+gh)))
10633823889527044529666596117090926591	113	1.3125	True	False	3	1(11+(1+(1+1(1+1))))	a(bc+(d+(e+f(g+h))))
662007668488958110666536227805593599	113	1.328125	True	False	2	1(1+(1+(1+1))(1+(1+1)))	a(b+(c+(d+e))(f+(g+h)))
12368118175955037277256380484638976958463262266873627325357607316334051327	113	1.703125	False	False	0	(1(1+11)+11(1+1))	(a(b+cd)+ef(g+h))
10384593717069655257060992658440191	113	1.265625	True	True	8	1(1+(1+(1+1111)))	a(b+(c+(d+efgh)))
822746001558867634441321905603946370171977655271264017232953343	115	1.578125	False	False	0	(11+1(1+1111))	(ab+c(d+efgh))
97766466632838914285442578029106944246301065215	115	1.71875	False	False	0	(1+11)(1+(11+11))	(a+bc)(d+(ef+gh))
41538374868278621028243970633760767	115	1.265625	True	True	8	1(1+(1+(1+11(1+1))))	a(b+(c+(d+ef(g+h))))
740078523882464754034840698886279373903971579119031757440930545663	115	1.71875	False	False	0	(11+1(11+1(1+1)))	(ab+c(de+f(g+h)))
2854495045794166759997146384211906030978727935	115	1.640625	False	False	0	(1+11)(1+1(1+(1+1)))	(a+bc)(d+e(f+(g+h)))
6407223178058338111385369632627237792849028605542399	117	1.640625	False	False	0	(1+1)(1+1(11+11))	(a+b)(c+d(ef+gh))
187072209578015291173291924926028240376977269194751	117	1.59375	False	False	0	(1+1)(1+11(1+(1+1)))	(a+b)(c+de(f+(g+h)))
172312596663225862641665926149598031111193669373448421375	117	1.78125	False	False	0	(1+1)(1(1+1)+1(1+1))	(a+b)(c(d+e)+f(g+h))
44709478800095597309963579674877497586802107889973119	117	1.78125	False	False	0	(1+1)(1+1)(11+(1+1))	(a+b)(c+d)(ef+(g+h))
662007708258388696802426308349919231	117	1.265625	True	False	3	1(1+(1+(1+1)(1+(1+1))))	a(b+(c+(d+e)(f+(g+h))))
13776742963328773706676162609630963500902303920968522560190536575025663	117	1.578125	False	False	0	(11+(1+1))(1+111)	(ab+(c+d))(e+fgh)
166153499473114484112975882535043071	117	1.25	True	True	8	1(1+(1+(1+1(1+11))))	a(b+(c+(d+e(f+gh))))
158839976905141844518378473022768021503	119	1.234375	True	False	4	1(1+(11+(11+(1+1))))	a(b+(cd+(ef+(g+h))))
664613997892457936451903530140172287	119	1.21875	True	True	8	1(1+(1+(1+1(1+(1+1)))))	a(b+(c+(d+e(f+(g+h)))))
740078524054777713104800693765560684940589859768390028267406952447	119	1.765625	False	False	0	(1+(1+1))(11+1(1+1))	(a+(b+c))(de+f(g+h))
